game,res,league,howmany,scores
Birmingham v Blackpool,10,en2,506,2-0:2-1:1-1:1-0:3-1:0-1:0-0:1-2:3-0
Bristol City v Rotherham,0,en2,507,2-1:1-1:2-0:1-0:1-2:0-1
Burnley v QPR,10,en2,508,2-0:3-0:3-1:1-0:2-1:1-1:4-0
Cardiff v Stoke,X,en2,509,1-1:2-1:1-0:1-2:2-0:0-2:2-2
Coventry v Reading,10,en2,510,2-0:2-1:1-0:1-1:1-2:3-1:3-0
Hull v Watford,X,en2,512,1-1:2-1:1-2:1-0:2-0:0-0:2-2
Norwich v Swansea,X,en2,514,2-1:2-0:1-1:1-2:1-0:0-1:0-2:2-2:3-1
Wigan v Millwall,2,en2,517,1-2:1-1:0-2:0-1:1-0:0-0:2-0:2-1:1-3
Preston v Blackburn,X,en2,515,1-1:1-2:2-1:2-2:2-0:1-0:0-0:0-1
West Brom v Sunderland,X,en2,516,2-1:1-1:1-2:2-0:1-0:2-2:0-1:3-1
Luton v Middlesbrough,X,en2,513,1-1:1-2:2-1:2-2:1-0:2-0:2-3
Blackburn v Burnley,X,en2,434,1-2:1-1:2-1:1-3:0-1:0-2:2-2:1-0
Sheff Utd v West Brom,10,en2,441,2-1:2-0:1-0:1-1:2-2:1-2:3-1
Wolves v Crystal Palace,X,en,326,1-1:2-1:1-2:1-0:2-0:2-2:0-0:0-1
Aston Villa v Fulham,10,en,327,2-1:2-0:3-1:1-1:1-0:2-2:3-0
Leeds v Leicester,X,en,322,1-1:1-2:2-1:2-2:1-0:0-1:1-3:0-2:2-0
Nottm Forest v Brighton,21,en,323,1-2:0-2:1-1:1-3:0-1:2-1:1-0:0-3
Chelsea v Brentford,X,en,328,1-1:2-1:1-2:1-0:2-0:2-2:0-1
West Ham v Liverpool,2,en,325,1-2:1-3:2-2:1-1:2-1:0-2:1-0
Man City v Arsenal,10,en,330,2-1:3-1:2-0:2-2:3-2:1-2:1-1
Everton v Newcastle,21,en,321,0-2:1-2:1-3:1-1:0-3:0-1:1-0
Southampton v Bournemouth,X,en,329,1-1:2-1:1-0:1-2:2-0:0-1:2-2:0-0
Tottenham v Man Utd,X,en,324,1-2:1-1:1-3:2-1:0-2:2-2:1-0:0-1
Man City v Burnley,10,enf,139,2-0:3-0:3-1:2-1:4-0:1-0
Sheff Utd v Blackburn,1,enf,141,2-1:1-2:2-0:1-0:1-1:0-1
Brighton v Grimsby,10,enf,138,3-0:2-0:3-1:4-0:2-1:1-0:4-1
Man Utd v Fulham,10,enf,140,2-1:2-0:3-1:1-0:3-0
Man City v Sheff Utd,10,enf,143,3-0:4-0:3-1:2-0:4-1:5-0
Brighton v Man Utd,1,enf,142,1-2:2-1:1-3:0-2:2-2:1-1:0-1:1-0:2-0:3-2
Strasbourg v Lyon,1,fr,328,1-2:1-3:2-1:2-2:0-1:0-2:1-0:1-1:3-2
Lille v Ajaccio,10,fr,323,2-0:2-1:3-0:1-0:3-1:0-1:1-2:2-2:4-2:5-0
Monaco v Montpellier,10,fr,325,2-1:2-0:1-0:3-1:1-1:1-2:0-0:2-4:3-2:4-2
Clermont v Reims,X,fr,322,1-1:2-1:1-0:2-0:1-2:0-1:0-2:1-3:2-2:3-1:4-0
Rennes v Angers,0,fr,327,2-0:1-1:1-0:3-0:2-1:1-2:0-0:2-2:3-1
Troyes v Nice,1,fr,330,1-2:0-1:0-2:1-0:1-3:2-1:1-1:2-2:0-0:2-4
PSG v Lorient,10,fr,326,3-0:4-0:1-0:2-0:3-1:4-1:1-2:2-1:4-2
Marseille v Auxerre,10,fr,324,2-0:2-1:3-0:3-1:0-1:1-0:1-1:1-2:1-3:3-2
Toulouse v Lens,X,fr,329,1-2:1-1:2-1:0-2:1-0:2-0:2-2:2-3:2-4
Brest v Nantes,X,fr,321,1-1:1-2:1-0:2-1:0-1:2-0:0-2:1-3:2-3:2-4:2-5
VfL Bochum v B Dortmund,21,de,269,0-2:1-2:1-3:0-3:2-2:1-1:0-1:1-0:1-4:2-1:2-4:3-4
Frankfurt v Augsburg,0,de,264,2-1:1-1:2-0:0-1:1-2:1-0:2-2:0-0:3-0:3-1
Köln v Freiburg,X,de,262,1-2:1-0:1-1:2-1:2-2:2-0:0-0:0-2:3-1
