game,res,league,howmany,scores
Huddersfield v Stoke,X,en2,341,2-1:1-1:1-2:1-0:2-0:2-2:0-1
Barnsley v Bournemouth,21,en2,337,0-2:1-2:1-3:0-1:1-1:0-3:0-0
Fulham v Blackpool,10,en2,340,2-0:3-0:3-1:4-0:4-1:2-1
Hull v Swansea,0,en2,342,2-1:1-1:1-0:1-2:2-0:0-1:2-2
Luton v Blackburn,X,en2,343,1-2:1-1:2-1:2-2:0-1:1-0:2-0:1-3
Middlesbrough v Coventry,0,en2,344,2-1:2-0:1-1:1-0:2-2:1-2:0-1
Millwall v West Brom,2,en2,345,1-1:1-2:0-1:0-2:2-1:2-0:1-0:0-0
Preston v Bristol City,10,en2,347,2-1:2-0:1-1:1-0:1-2
QPR v Reading,10,en2,348,2-0:2-1:3-1:1-0:1-1:3-0
Peterborough v Sheff Utd,2,en2,346,1-2:0-1:1-1:0-2:1-0:2-1:1-3:2-2:2-0
Derby v Birmingham,0,en2,339,2-1:2-0:1-0:1-1:1-2
Cardiff v Nottm Forest,21,en2,338,1-2:0-2:1-1:0-1:2-1:2-0:1-0:1-3
Millwall v Preston,0,en2,273,2-1:1-1:1-0:2-0:0-1:0-0
Swansea v Luton,0,en2,297,2-1:1-1:2-0:1-0:1-2:3-1
Burnley v Watford,X,en,164,1-1:1-0:2-1:1-2:0-0:0-1:2-0:2-2:0-2
Newcastle v Everton,X,en,237,1-1:2-1:1-0:1-2:2-0:0-1
West Ham v Watford,10,en,235,2-0:2-1:3-0:3-1:1-0:1-1
Burnley v Man Utd,21,en,233,0-2:1-2:1-3:1-1:0-1:0-3
Man City v Brentford,10,en,240,3-0:4-0:2-0:3-1:2-1:5-0:4-1:1-0
Norwich v Crystal Palace,X,en,234,1-1:1-2:2-1:0-1:0-2:1-0:2-2
Tottenham v Southampton,0,en,238,2-1:2-0:1-1:1-0:2-2:3-1:1-2
Aston Villa v Leeds,0,en,231,2-1:2-0:1-1:1-0:3-1:1-2:2-2
Liverpool v Leicester,10,en,239,2-1:3-1:2-0:3-0:3-2:1-0:1-1
Wolves v Arsenal,X,en,236,1-1:1-2:2-1:1-0:2-2:0-1:0-2:0-0:2-0
Man Utd v Middlesbrough,10,enf,195,2-0:2-1:3-1:3-0:1-2
Chelsea v Plymouth,10,enf,184,3-0:4-0:2-0:4-1:5-0:5-1:1-0:2-1:3-1
Kidderminster v West Ham,21,enf,188,0-3:1-3:0-2:1-2:1-4:0-5:0-4:1-0
Crystal Palace v Hartlepool,10,enf,185,2-0:3-0:2-1:3-1:1-0:4-1:0-1:4-0
Everton v Brentford,X,enf,186,2-1:1-1:1-2:1-0:2-0:0-1
Huddersfield v Barnsley,10,enf,187,2-1:2-0:1-0:1-1:3-1:0-1:0-2:3-0
Man City v Fulham,10,enf,190,3-0:2-1:3-1:4-0:4-1:2-0:5-0:5-1:1-2:3-2
Peterborough v QPR,1,enf,192,1-2:2-1:0-1:0-2:1-3:1-1:2-0:2-3
Southampton v Coventry,10,enf,193,2-0:2-1:3-1:1-1:3-0:1-0:1-2:0-1
Stoke v Wigan,1,enf,194,2-1:1-0:1-1:1-2:2-0:0-0:0-1:3-1:3-2
Wolves v Norwich,10,enf,197,2-0:2-1:3-1:3-0:1-0:1-1
Cambridge v Luton,1,enf,183,1-2:2-1:0-1:1-1:1-3:0-2:1-0:0-3:2-2:2-3
Tottenham v Brighton,10,enf,196,2-1:2-0:1-1:1-0:1-2:3-0:3-1:0-1:2-2:3-2
Liverpool v Cardiff,10,enf,189,3-0:4-0:2-0:4-1:3-1:2-1:1-0:5-1:5-0
Nottm Forest v Leicester,1,enf,191,1-2:1-3:2-1:1-1:0-1:0-2:1-0:2-3:3-2
Bournemouth v Boreham Wood,10,enf,182,3-0:2-0:4-0:2-1:3-1:1-0:4-1
Marseille v Angers,10,fr,223,1-0:2-0:2-1:3-0:3-1:0-0:1-1:1-2
Saint-Étienne v Montpellier,X,fr,228,1-1:2-1:1-0:0-1:0-0:1-2:0-2:0-3:2-0:2-2:3-1
Monaco v Lyon,X,fr,224,2-1:1-1:1-2:1-0:2-2:3-1:0-0:0-1:2-3:4-1
Lorient v Lens,X,fr,222,1-1:0-1:1-2:2-1:0-2:2-0:0-0:1-0
Nice v Clermont,0,fr,225,1-0:2-1:1-1:2-0:3-0:3-1:0-0:1-2:1-9:5-1
Reims v Bordeaux,X,fr,226,1-1:0-0:1-0:1-2:2-1:0-1:2-2:0-2:2-0
