game,res,league,howmany,scores
Hull v Huddersfield,2,en2,476,1-2:1-1:0-2:1-3:0-1:1-0:2-1:0-3
Blackpool v Nottm Forest,2,en2,471,1-2:1-1:2-1:0-2:2-2:0-1:1-3
Barnsley v Reading,0,en2,469,1-1:2-1:1-0:2-0:0-1:1-2:0-0:2-2
Bournemouth v Bristol City,10,en2,472,2-0:2-1:3-1:3-0:1-0:1-1
Cardiff v Swansea,X,en2,473,1-1:2-1:1-2:1-0:0-0:2-2:2-0:0-2
Coventry v Blackburn,X,en2,474,2-1:1-1:1-0:1-2:2-0:0-1:1-3
Derby v Preston,X,en2,475,1-1:2-1:1-0:1-2:2-0:0-1
Luton v Millwall,0,en2,477,2-1:1-1:2-0:1-0:1-2:3-1:0-0:0-1
Peterborough v Middlesbrough,21,en2,478,1-2:0-2:0-1:1-1:1-3:2-1
QPR v Fulham,2,en2,479,1-2:1-1:1-3:0-2:2-2:2-1:0-1
Stoke v Sheff Utd,X,en2,480,1-1:1-2:1-0:0-0:0-1:0-2:2-1
Birmingham v West Brom,X,en2,470,1-1:1-2:2-1:0-1:1-0:2-2
Millwall v Swansea,0,en2,285,1-1:2-1:1-0:1-2:2-0:0-0:2-2:0-2
Peterborough v Luton,X,en2,357,1-2:0-2:1-1:0-1:2-1:1-3:1-0:0-3:2-0:2-2
Preston v Blackpool,0,en2,463,1-1:2-1:1-0:2-0:1-2:0-1:2-2:0-0
Sheff Utd v QPR,X,en2,261,2-1:1-1:2-0:1-0:1-2:2-2:0-1:0-2
Reading v Stoke,X,en2,358,1-1:1-2:0-2:2-1:0-1:1-0:0-0
Middlesbrough v Fulham,X,en2,354,1-2:1-1:2-1:2-2:1-0:0-0:0-1:0-2:2-3
Nottm Forest v Coventry,0,en2,356,2-1:2-0:1-1:1-0:3-1:1-2:3-0:0-1
West Brom v Bournemouth,X,en2,360,1-2:1-1:2-1:1-0:2-2:0-1:0-2:2-3
Liverpool v Watford,10,en,306,3-0:2-0:4-0:3-1
Brighton v Norwich,0,en,301,2-0:2-1:1-0:1-1
Burnley v Man City,21,en,302,0-2:0-3:1-3:1-2:0-4:0-1:1-4
Chelsea v Brentford,10,en,303,2-0:2-1:3-0:3-1:1-0:1-1
Leeds v Southampton,X,en,305,1-1:2-1:1-2:2-2:1-0:2-0:0-1
Wolves v Aston Villa,X,en,310,1-1:2-1:1-2:2-2:1-0:0-1:2-0
Man Utd v Leicester,0,en,307,2-1:1-1:2-0:2-2:1-2:3-1:1-0
West Ham v Everton,10,en,309,2-0:2-1:1-0:1-1:3-1:3-0
Tottenham v Newcastle,10,en,308,2-1:2-0:3-1:1-1:1-0:2-2:3-0:1-2
Crystal Palace v Arsenal,2,en,304,1-2:1-1:0-2:0-1:2-1:2-2:1-3:1-0
Burnley v Everton,X,en,183,1-1:1-2:1-0:2-1:0-1:0-0:0-2:2-2
Middlesbrough v Chelsea,21,enf,207,1-2:1-3:0-2:0-3:0-1:2-1
Crystal Palace v Everton,1,enf,206,2-1:2-0:1-2:1-0:0-1:1-1:3-1
Southampton v Man City,21,enf,208,1-2:1-3:0-2:0-3:0-1:1-0:2-1
Nottm Forest v Liverpool,21,enf,209,0-2:1-3:1-2:0-3:0-4:0-1:1-4
Man City v Liverpool,X,enf,211,2-1:1-1:1-2:2-3:1-0:2-0:2-2:0-0:0-1:0-2:0-3:1-3:1-4:4-3
Chelsea v Crystal Palace,10,enf,210,2-0:2-1:3-1:1-2:3-0:1-0:2-2:3-2:2-3:4-0
Nice v Rennes,X,fr,296,2-1:1-1:1-2:2-2:2-0:0-0:1-0:0-1:0-5:1-3:3-2
Lille v Bordeaux,10,fr,292,2-0:1-0:2-1:3-0:0-0:0-1:1-2:2-2:3-1:4-0:4-1
