game,res,league,howmany,scores
Coventry v Blackpool,0,en2,362,2-1:1-1:2-0:1-0:1-2:0-1
Derby v Hull,X,en2,363,1-1:2-1:1-0:2-0:1-2:2-2:0-1
Fulham v Millwall,10,en2,364,2-0:3-0:3-1:2-1:1-0:1-1:0-0
Luton v Barnsley,0,en2,365,2-0:2-1:1-1:0-1:1-0:2-2:3-0:1-2
Stoke v Swansea,0,en2,366,1-1:2-1:1-0:2-0:1-2:0-0:2-2:3-1
Blackburn v Nottm Forest,X,en2,367,2-1:1-1:1-2:0-1:2-0:2-2:3-1:0-2:1-0:0-0
Bournemouth v Birmingham,10,en2,368,2-0:2-1:3-0:1-0:1-1:3-1:2-2
Bristol City v Reading,X,en2,369,2-1:1-1:2-0:1-0:0-1:1-2
Cardiff v Peterborough,0,en2,361,1-1:2-0:2-1:1-0:1-2:3-0:0-0:0-1:1-3:2-2:3-1
Preston v Huddersfield,X,en2,370,1-1:1-2:2-1:0-1:1-0:1-3:2-0:2-2:0-2
QPR v Middlesbrough,X,en2,371,1-1:1-2:2-1:2-0:1-0:0-1:2-2:1-3
Sheff Utd v West Brom,X,en2,372,1-1:2-1:1-2:1-0:2-2:0-1:1-3:2-0:0-0:0-2
Burnley v Watford,X,en,164,1-1:1-0:2-1:1-2:0-0:2-0:0-1:2-2
Newcastle v Everton,X,en,237,1-1:2-1:1-2:1-0:2-2:2-0:0-1
West Ham v Watford,10,en,235,2-0:2-1:3-1:3-0:1-0:1-1
Burnley v Man Utd,21,en,233,0-2:1-2:1-3:1-1:0-1:0-3
Man City v Brentford,10,en,240,3-0:4-0:3-1:2-0:4-1:5-0:2-1
Norwich v Crystal Palace,X,en,234,1-1:1-2:2-1:0-1:0-2:1-0:2-2:1-3
Tottenham v Southampton,10,en,238,2-1:2-0:1-1:1-0:3-1:2-2
Aston Villa v Leeds,0,en,231,2-1:2-0:1-1:1-0:3-1:2-2:1-2
Liverpool v Leicester,10,en,239,2-1:3-1:2-0:3-0:3-2:1-0:1-1:2-2
Wolves v Arsenal,X,en,236,1-1:1-2:2-1:1-0:2-2:0-1:0-2:0-0:2-0:1-3
Man Utd v Middlesbrough,10,enf,195,2-0:3-0:3-1:2-1:1-0:1-2
Chelsea v Plymouth,10,enf,184,3-0:4-0:2-0:5-0:4-1:3-1:5-1:2-1
Kidderminster v West Ham,21,enf,188,1-3:0-3:0-2:1-2:1-4:0-4:0-5
Crystal Palace v Hartlepool,10,enf,185,2-0:3-0:2-1:3-1:1-0:4-0:4-1
Everton v Brentford,X,enf,186,2-1:1-1:1-2:2-0:1-0:2-2:3-1
Huddersfield v Barnsley,10,enf,187,2-0:2-1:1-0:1-1:3-1:1-2:3-0
Man City v Fulham,10,enf,190,3-0:3-1:4-0:2-0:4-1:2-1:5-1:1-2:1-0:3-2:5-0
Peterborough v QPR,21,enf,192,1-2:0-2:0-1:2-1:1-1:1-3:1-0
Southampton v Coventry,10,enf,193,2-0:2-1:3-0:1-0:3-1:1-1:1-2
Stoke v Wigan,1,enf,194,2-1:1-2:2-0:1-0:1-1:3-1
Wolves v Norwich,10,enf,197,2-0:2-1:1-0:3-1:3-0:1-1
Cambridge v Luton,1,enf,183,1-2:2-1:0-1:0-2:1-1:1-3:1-0:0-3
Tottenham v Brighton,10,enf,196,2-1:1-1:2-0:3-1:1-0:1-2:3-0
Liverpool v Cardiff,10,enf,189,3-0:2-0:4-0:3-1:4-1:2-1:5-0
Nottm Forest v Leicester,21,enf,191,1-2:1-3:2-1:0-2:1-1:0-1
Bournemouth v Boreham Wood,10,enf,182,2-0:3-0:4-0:2-1:1-0:3-1:4-1
Marseille v Angers,10,fr,223,2-0:1-0:2-1:3-1:3-0:1-1:0-0
Saint-Étienne v Montpellier,X,fr,228,1-1:1-2:2-1:0-1:1-0:0-2:2-2:2-0:0-0:0-3:1-3
Monaco v Lyon,X,fr,224,2-1:1-1:1-2:2-2:1-0:0-0:2-0:3-1
Lorient v Lens,X,fr,222,1-2:1-1:0-2:0-1:2-1:1-0:1-3:2-0:0-0
Nice v Clermont,10,fr,225,2-0:2-1:1-0:1-1:3-1:3-0:4-0:0-0
Reims v Bordeaux,X,fr,226,1-1:1-2:1-0:0-0:2-1:0-1:2-0:0-2:2-2
